project_id,project_name,project_description,project_field_of_view,project_method,project_countries,project_protocol,project_global_region,project_organisations,site_id,site_name,site_latitude,site_longitude,site_depth,site_country,site_reef_name,site_exposure,site_reef_type,site_reef_zone,site_code,site_management,site_local_region,site_country_region,survey_id,survey_title,survey_description,survey_start_date,survey_collection_method,survey_depth,survey_transect_number,image_id,image_name,image_path,image_height,image_width,image_quality,image_disabled,point_id,point_num,point_machine_classification,point_human_classification,point_human_group_code,point_coordinate,point_model_confidence,point_modified_by_displayname,point_modified_by_username,point_modified_by_email
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905344,Horsehoe_V27-00018.jpg,surveys/AIMS/3365/ecf1f82f-74b8-4542-818b-8d5f86ed1387/Horsehoe_V27-00018.jpg,2432,3648,100,f,15042923,5,TA,,,"2736.0, 1824.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905344,Horsehoe_V27-00018.jpg,surveys/AIMS/3365/ecf1f82f-74b8-4542-818b-8d5f86ed1387/Horsehoe_V27-00018.jpg,2432,3648,100,f,15038326,1,TA,,,"912.0, 608.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905325,Horsehoe_V27-00008.jpg,surveys/AIMS/3365/f33b8d60-d42e-4761-98b5-39ae448e608d/Horsehoe_V27-00008.jpg,2432,3648,100,f,3394045,1,TA,TA,A,"2736, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905325,Horsehoe_V27-00008.jpg,surveys/AIMS/3365/f33b8d60-d42e-4761-98b5-39ae448e608d/Horsehoe_V27-00008.jpg,2432,3648,100,f,3394047,3,TA,TA,A,"912, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905325,Horsehoe_V27-00008.jpg,surveys/AIMS/3365/f33b8d60-d42e-4761-98b5-39ae448e608d/Horsehoe_V27-00008.jpg,2432,3648,100,f,3394046,2,TA,TA,A,"2736, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905325,Horsehoe_V27-00008.jpg,surveys/AIMS/3365/f33b8d60-d42e-4761-98b5-39ae448e608d/Horsehoe_V27-00008.jpg,2432,3648,100,f,3394048,4,TA,TA,A,"912, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905327,Horsehoe_V27-00010.jpg,surveys/AIMS/3365/05cb8d96-2ab0-42d5-a6fd-165bccd7def3/Horsehoe_V27-00010.jpg,2432,3648,100,f,3394050,1,TA,TA,A,"912, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905327,Horsehoe_V27-00010.jpg,surveys/AIMS/3365/05cb8d96-2ab0-42d5-a6fd-165bccd7def3/Horsehoe_V27-00010.jpg,2432,3648,100,f,3394053,4,TA,TA,A,"2736, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905327,Horsehoe_V27-00010.jpg,surveys/AIMS/3365/05cb8d96-2ab0-42d5-a6fd-165bccd7def3/Horsehoe_V27-00010.jpg,2432,3648,100,f,3394051,2,TA,TA,A,"1824, 1216",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905327,Horsehoe_V27-00010.jpg,surveys/AIMS/3365/05cb8d96-2ab0-42d5-a6fd-165bccd7def3/Horsehoe_V27-00010.jpg,2432,3648,100,f,3394054,5,TA,TA,A,"912, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905327,Horsehoe_V27-00010.jpg,surveys/AIMS/3365/05cb8d96-2ab0-42d5-a6fd-165bccd7def3/Horsehoe_V27-00010.jpg,2432,3648,100,f,3394052,3,TA,TA,A,"2736, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905320,Horsehoe_V27-00012.jpg,surveys/AIMS/3365/ab9c8510-786d-45b1-b02e-f916e59fb713/Horsehoe_V27-00012.jpg,2432,3648,100,f,3394031,3,TA,TA,A,"2736, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905320,Horsehoe_V27-00012.jpg,surveys/AIMS/3365/ab9c8510-786d-45b1-b02e-f916e59fb713/Horsehoe_V27-00012.jpg,2432,3648,100,f,3394033,5,TA,TA,A,"2736, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905320,Horsehoe_V27-00012.jpg,surveys/AIMS/3365/ab9c8510-786d-45b1-b02e-f916e59fb713/Horsehoe_V27-00012.jpg,2432,3648,100,f,3394032,4,TA,TA,A,"1824, 1216",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905320,Horsehoe_V27-00012.jpg,surveys/AIMS/3365/ab9c8510-786d-45b1-b02e-f916e59fb713/Horsehoe_V27-00012.jpg,2432,3648,100,f,3394029,1,TA,TA,A,"912, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905320,Horsehoe_V27-00012.jpg,surveys/AIMS/3365/ab9c8510-786d-45b1-b02e-f916e59fb713/Horsehoe_V27-00012.jpg,2432,3648,100,f,3394030,2,TA,TA,A,"912, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905337,Horsehoe_V27-00022.jpg,surveys/AIMS/3365/f46d2f5b-d069-4c10-8405-c995e0c44d41/Horsehoe_V27-00022.jpg,2432,3648,100,f,3394078,4,TA,TA,A,"912, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905337,Horsehoe_V27-00022.jpg,surveys/AIMS/3365/f46d2f5b-d069-4c10-8405-c995e0c44d41/Horsehoe_V27-00022.jpg,2432,3648,100,f,3394075,1,TA,TA,A,"912, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905337,Horsehoe_V27-00022.jpg,surveys/AIMS/3365/f46d2f5b-d069-4c10-8405-c995e0c44d41/Horsehoe_V27-00022.jpg,2432,3648,100,f,3394079,5,TA,TA,A,"2736, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905337,Horsehoe_V27-00022.jpg,surveys/AIMS/3365/f46d2f5b-d069-4c10-8405-c995e0c44d41/Horsehoe_V27-00022.jpg,2432,3648,100,f,3394076,2,TA,TA,A,"2736, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905340,Horsehoe_V27-00023.jpg,surveys/AIMS/3365/b7290806-118b-4867-8944-3757b846934a/Horsehoe_V27-00023.jpg,2432,3648,100,f,3394092,3,TA,TA,A,"912, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905340,Horsehoe_V27-00023.jpg,surveys/AIMS/3365/b7290806-118b-4867-8944-3757b846934a/Horsehoe_V27-00023.jpg,2432,3648,100,f,3394090,1,TA,TA,A,"1824, 1216",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905340,Horsehoe_V27-00023.jpg,surveys/AIMS/3365/b7290806-118b-4867-8944-3757b846934a/Horsehoe_V27-00023.jpg,2432,3648,100,f,15036077,4,TA,,,"912.0, 1824.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905340,Horsehoe_V27-00023.jpg,surveys/AIMS/3365/b7290806-118b-4867-8944-3757b846934a/Horsehoe_V27-00023.jpg,2432,3648,100,f,15042748,5,TA,,,"2736.0, 1824.0",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905340,Horsehoe_V27-00023.jpg,surveys/AIMS/3365/b7290806-118b-4867-8944-3757b846934a/Horsehoe_V27-00023.jpg,2432,3648,100,f,3394091,2,TA,TA,A,"2736, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905342,Horsehoe_V27-00024.jpg,surveys/AIMS/3365/34dbf0a3-be22-495f-849f-9755fbdc3973/Horsehoe_V27-00024.jpg,2432,3648,100,f,3394097,2,CA,CA,A,"912, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905342,Horsehoe_V27-00024.jpg,surveys/AIMS/3365/34dbf0a3-be22-495f-849f-9755fbdc3973/Horsehoe_V27-00024.jpg,2432,3648,100,f,3394100,5,TA,TA,A,"912, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905342,Horsehoe_V27-00024.jpg,surveys/AIMS/3365/34dbf0a3-be22-495f-849f-9755fbdc3973/Horsehoe_V27-00024.jpg,2432,3648,100,f,3394096,1,TA,TA,A,"2736, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905342,Horsehoe_V27-00024.jpg,surveys/AIMS/3365/34dbf0a3-be22-495f-849f-9755fbdc3973/Horsehoe_V27-00024.jpg,2432,3648,100,f,3394098,3,TA,TA,A,"2736, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905342,Horsehoe_V27-00024.jpg,surveys/AIMS/3365/34dbf0a3-be22-495f-849f-9755fbdc3973/Horsehoe_V27-00024.jpg,2432,3648,100,f,3394099,4,TA,TA,A,"1824, 1216",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905362,Horsehoe_V27-00031.jpg,surveys/AIMS/3365/a170169e-d44d-454f-94a7-0d1eeefa4a4b/Horsehoe_V27-00031.jpg,2432,3648,100,f,3394149,4,TA,TA,A,"912, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905362,Horsehoe_V27-00031.jpg,surveys/AIMS/3365/a170169e-d44d-454f-94a7-0d1eeefa4a4b/Horsehoe_V27-00031.jpg,2432,3648,100,f,3394148,3,SP,G_POR_M,HC,"2736, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905362,Horsehoe_V27-00031.jpg,surveys/AIMS/3365/a170169e-d44d-454f-94a7-0d1eeefa4a4b/Horsehoe_V27-00031.jpg,2432,3648,100,f,3394147,2,TA,TA,A,"2736, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905362,Horsehoe_V27-00031.jpg,surveys/AIMS/3365/a170169e-d44d-454f-94a7-0d1eeefa4a4b/Horsehoe_V27-00031.jpg,2432,3648,100,f,3394150,5,TA,TA,A,"912, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905362,Horsehoe_V27-00031.jpg,surveys/AIMS/3365/a170169e-d44d-454f-94a7-0d1eeefa4a4b/Horsehoe_V27-00031.jpg,2432,3648,100,f,3394146,1,TA,TA,A,"1824, 1216",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905373,Horsehoe_V27-00032.jpg,surveys/AIMS/3365/16e451a6-e3f2-4589-956c-4d39373f8b28/Horsehoe_V27-00032.jpg,2432,3648,100,f,3394195,5,TA,CA,A,"2736, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905373,Horsehoe_V27-00032.jpg,surveys/AIMS/3365/16e451a6-e3f2-4589-956c-4d39373f8b28/Horsehoe_V27-00032.jpg,2432,3648,100,f,3394191,1,TA,TA,A,"2736, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905373,Horsehoe_V27-00032.jpg,surveys/AIMS/3365/16e451a6-e3f2-4589-956c-4d39373f8b28/Horsehoe_V27-00032.jpg,2432,3648,100,f,3394193,3,TA,TA,A,"1824, 1216",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905373,Horsehoe_V27-00032.jpg,surveys/AIMS/3365/16e451a6-e3f2-4589-956c-4d39373f8b28/Horsehoe_V27-00032.jpg,2432,3648,100,f,3394192,2,TA,TA,A,"912, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905373,Horsehoe_V27-00032.jpg,surveys/AIMS/3365/16e451a6-e3f2-4589-956c-4d39373f8b28/Horsehoe_V27-00032.jpg,2432,3648,100,f,3394194,4,TA,TA,A,"912, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905376,Horsehoe_V27-00033.jpg,surveys/AIMS/3365/5cd50656-ef4f-4a20-a3a4-5610970b5702/Horsehoe_V27-00033.jpg,2432,3648,100,f,3394208,3,TA,TA,A,"2736, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905376,Horsehoe_V27-00033.jpg,surveys/AIMS/3365/5cd50656-ef4f-4a20-a3a4-5610970b5702/Horsehoe_V27-00033.jpg,2432,3648,100,f,3394210,5,TA,TA,A,"912, 608",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905376,Horsehoe_V27-00033.jpg,surveys/AIMS/3365/5cd50656-ef4f-4a20-a3a4-5610970b5702/Horsehoe_V27-00033.jpg,2432,3648,100,f,3394206,1,TA,TA,A,"1824, 1216",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905376,Horsehoe_V27-00033.jpg,surveys/AIMS/3365/5cd50656-ef4f-4a20-a3a4-5610970b5702/Horsehoe_V27-00033.jpg,2432,3648,100,f,3394207,2,TA,TA,A,"2736, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905376,Horsehoe_V27-00033.jpg,surveys/AIMS/3365/5cd50656-ef4f-4a20-a3a4-5610970b5702/Horsehoe_V27-00033.jpg,2432,3648,100,f,3394209,4,TA,TA,A,"912, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905361,Horsehoe_V27-00038.jpg,surveys/AIMS/3365/a3160e4e-164f-4034-896b-9c37d8c5a4cf/Horsehoe_V27-00038.jpg,2432,3648,100,f,3394141,1,SP,G_POR_M,HC,"2736, 1824",,,,
1,AIMS,AIMS Long Term Monitoring Program,50,"[""Dive""]","[""Australia""]","[""Photo transects""]","[""Australia""]","[""Australian Institute of Marine Science""]",550,Horseshoe Reef Site 1,-22.02,152.61,5,Australia,Horseshoe Reef,,,,,,,,3365,Horseshoe Reef Site 1 transect 1 2018-09-27,,2018-09-26 14:00:00+00,Dive,9,1,905361,Horsehoe_V27-00038.jpg,surveys/AIMS/3365/a3160e4e-164f-4034-896b-9c37d8c5a4cf/Horsehoe_V27-00038.jpg,2432,3648,100,f,3394144,4,TA,TA,A,"1824, 1216",,,,
